chr2L	26126	27496	Cda5-RH	0	-	26520	58150	0	12	1287,199,438,226,194,87,47,493,197,557,113,79,	0,1364,1651,2613,3331,3580,9156,9318,13133,13899,32679,33788,
chr2L	27801	29386	Cda5-RH	0	-	26520	58150	0	12	1287,199,438,226,194,87,47,493,197,557,113,79,	0,1364,1651,2613,3331,3580,9156,9318,13133,13899,32679,33788,
chr2L	37185	38290	Cda5-RH	0	-	26520	58150	0	12	1287,199,438,226,194,87,47,493,197,557,113,79,	0,1364,1651,2613,3331,3580,9156,9318,13133,13899,32679,33788,
chr2L	29859	34784	Cda5-RH	0	-	26520	58150	0	12	1287,199,438,226,194,87,47,493,197,557,113,79,	0,1364,1651,2613,3331,3580,9156,9318,13133,13899,32679,33788,
chr2L	25401	25761	Cda5-RI	0	-	26520	58150	0	14	1287,199,438,226,194,87,2877,47,493,197,557,102,483,79,	0,1364,1651,2613,3331,3580,4992,9156,9318,13133,13899,32679,32847,33788,
chr2L	26126	27496	Cda5-RI	0	-	26520	58150	0	14	1287,199,438,226,194,87,2877,47,493,197,557,102,483,79,	0,1364,1651,2613,3331,3580,4992,9156,9318,13133,13899,32679,32847,33788,
chr2L	27801	29386	Cda5-RI	0	-	26520	58150	0	14	1287,199,438,226,194,87,2877,47,493,197,557,102,483,79,	0,1364,1651,2613,3331,3580,4992,9156,9318,13133,13899,32679,32847,33788,
chr2L	37185	38290	Cda5-RI	0	-	26520	58150	0	14	1287,199,438,226,194,87,2877,47,493,197,557,102,483,79,	0,1364,1651,2613,3331,3580,4992,9156,9318,13133,13899,32679,32847,33788,
chr2L	29859	34784	Cda5-RI	0	-	26520	58150	0	14	1287,199,438,226,194,87,2877,47,493,197,557,102,483,79,	0,1364,1651,2613,3331,3580,4992,9156,9318,13133,13899,32679,32847,33788,
chr2L	25401	25761	Cda5-RJ	0	-	26520	58150	0	15	1287,199,438,226,194,87,444,47,493,2553,197,557,102,102,79,	0,1364,1651,2613,3331,3580,8443,9156,9318,10344,13133,13899,32679,32847,33788,
chr2L	26126	27496	Cda5-RJ	0	-	26520	58150	0	15	1287,199,438,226,194,87,444,47,493,2553,197,557,102,102,79,	0,1364,1651,2613,3331,3580,8443,9156,9318,10344,13133,13899,32679,32847,33788,
chr2L	27801	29386	Cda5-RJ	0	-	26520	58150	0	15	1287,199,438,226,194,87,444,47,493,2553,197,557,102,102,79,	0,1364,1651,2613,3331,3580,8443,9156,9318,10344,13133,13899,32679,32847,33788,
chr2L	37185	38290	Cda5-RJ	0	-	26520	58150	0	15	1287,199,438,226,194,87,444,47,493,2553,197,557,102,102,79,	0,1364,1651,2613,3331,3580,8443,9156,9318,10344,13133,13899,32679,32847,33788,
chr2L	29859	34784	Cda5-RJ	0	-	26520	58150	0	15	1287,199,438,226,194,87,444,47,493,2553,197,557,102,102,79,	0,1364,1651,2613,3331,3580,8443,9156,9318,10344,13133,13899,32679,32847,33788,
chr2L	85635	86812	net-RB	0	-	83267	87092	0	2	1857,368,	0,4599,
chr2L	85635	86812	net-RC	0	-	83267	87092	0	2	1294,368,	0,4036,
chr2L	150930	152759	ND-15-RG	0	+	155571	155950	0	3	266,239,173,	0,40820,41132,
chr2L	150930	152759	ND-15-RH	0	+	155664	155950	0	3	266,147,173,	0,40912,41132,
chr2L	150930	152759	ND-15-RF	0	+	155571	155950	0	3	266,218,173,	0,40841,41132,
chr2L	150930	152759	CG42399-RC	0	-	144373	153106	0	9	1680,100,200,172,43,82,488,348,2186,	0,3124,3280,3534,3764,3861,4107,4648,6884,
chr2L	150930	152759	CG42399-RB	0	-	144373	153106	0	9	1680,106,200,172,43,82,488,348,2186,	0,3118,3280,3534,3764,3861,4107,4648,6884,
chr2L	252725	259335	CG3645-RB	0	-	252662	254379	0	5	557,166,445,469,116,	0,631,857,1367,19040,
chr2L	265291	269978	CG3645-RB	0	-	252662	254379	0	5	557,166,445,469,116,	0,631,857,1367,19040,
chr2L	252725	259335	CG3645-RA	0	-	252662	254379	0	5	557,166,445,442,116,	0,631,857,1367,19040,
chr2L	265291	269978	CG3645-RA	0	-	252662	254379	0	5	557,166,445,442,116,	0,631,857,1367,19040,
chr2L	252725	254750	CG3645-RC	0	-	252662	254379	0	5	557,166,445,442,189,	0,631,857,1367,1973,
chr2L	265291	267505	CG17075-RB	0	-	263781	266688	0	1	7557,	0,
chr2L	265291	267505	CG17075-RA	0	-	263781	266688	0	1	4040,	0,
chr2L	269087	269978	CG3345-RA	0	+	269191	271314	0	3	302,1149,966,	0,370,1573,
chr2L	295375	296570	Stip1-RA	0	+	295271	297049	0	4	159,283,1108,473,	0,224,582,1855,
chr2L	306610	307643	Plc21C-RC	0	+	318027	345448	0	18	455,378,147,138,134,186,198,183,181,235,146,214,864,466,372,145,2722,183,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38089,38641,39074,39280,49449,
chr2L	312789	322710	Plc21C-RC	0	+	318027	345448	0	18	455,378,147,138,134,186,198,183,181,235,146,214,864,466,372,145,2722,183,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38089,38641,39074,39280,49449,
chr2L	328436	330685	Plc21C-RC	0	+	318027	345448	0	18	455,378,147,138,134,186,198,183,181,235,146,214,864,466,372,145,2722,183,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38089,38641,39074,39280,49449,
chr2L	330985	333555	Plc21C-RC	0	+	318027	345448	0	18	455,378,147,138,134,186,198,183,181,235,146,214,864,466,372,145,2722,183,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38089,38641,39074,39280,49449,
chr2L	345059	346549	Plc21C-RC	0	+	318027	345448	0	18	455,378,147,138,134,186,198,183,181,235,146,214,864,466,372,145,2722,183,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38089,38641,39074,39280,49449,
chr2L	307759	312635	Plc21C-RC	0	+	318027	345448	0	18	455,378,147,138,134,186,198,183,181,235,146,214,864,466,372,145,2722,183,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38089,38641,39074,39280,49449,
chr2L	322955	327951	Plc21C-RC	0	+	318027	345448	0	18	455,378,147,138,134,186,198,183,181,235,146,214,864,466,372,145,2722,183,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38089,38641,39074,39280,49449,
chr2L	333755	344939	Plc21C-RC	0	+	318027	345448	0	18	455,378,147,138,134,186,198,183,181,235,146,214,864,466,372,145,2722,183,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38089,38641,39074,39280,49449,
chr2L	306610	307643	Plc21C-RA	0	+	318027	345448	0	17	455,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1041,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38107,38620,39074,39280,
chr2L	312789	322710	Plc21C-RA	0	+	318027	345448	0	17	455,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1041,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38107,38620,39074,39280,
chr2L	328436	330685	Plc21C-RA	0	+	318027	345448	0	17	455,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1041,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38107,38620,39074,39280,
chr2L	330985	333555	Plc21C-RA	0	+	318027	345448	0	17	455,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1041,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38107,38620,39074,39280,
chr2L	345059	346255	Plc21C-RA	0	+	318027	345448	0	17	455,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1041,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38107,38620,39074,39280,
chr2L	307759	312635	Plc21C-RA	0	+	318027	345448	0	17	455,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1041,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38107,38620,39074,39280,
chr2L	322955	327951	Plc21C-RA	0	+	318027	345448	0	17	455,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1041,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38107,38620,39074,39280,
chr2L	333755	344939	Plc21C-RA	0	+	318027	345448	0	17	455,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1041,	0,11808,19743,28185,29480,30083,30414,31081,32003,33272,34775,36644,36931,38107,38620,39074,39280,
chr2L	306610	307643	Plc21C-RG	0	+	318027	345448	0	16	455,378,147,138,134,186,198,181,235,146,214,864,466,372,145,1041,	0,11808,19743,28185,29480,30083,30414,32003,33272,34775,36644,36931,38089,38641,39074,39280,
chr2L	312789	322710	Plc21C-RG	0	+	318027	345448	0	16	455,378,147,138,134,186,198,181,235,146,214,864,466,372,145,1041,	0,11808,19743,28185,29480,30083,30414,32003,33272,34775,36644,36931,38089,38641,39074,39280,
chr2L	328436	330685	Plc21C-RG	0	+	318027	345448	0	16	455,378,147,138,134,186,198,181,235,146,214,864,466,372,145,1041,	0,11808,19743,28185,29480,30083,30414,32003,33272,34775,36644,36931,38089,38641,39074,39280,
chr2L	330985	333555	Plc21C-RG	0	+	318027	345448	0	16	455,378,147,138,134,186,198,181,235,146,214,864,466,372,145,1041,	0,11808,19743,28185,29480,30083,30414,32003,33272,34775,36644,36931,38089,38641,39074,39280,
chr2L	345059	346255	Plc21C-RG	0	+	318027	345448	0	16	455,378,147,138,134,186,198,181,235,146,214,864,466,372,145,1041,	0,11808,19743,28185,29480,30083,30414,32003,33272,34775,36644,36931,38089,38641,39074,39280,
chr2L	307759	312635	Plc21C-RG	0	+	318027	345448	0	16	455,378,147,138,134,186,198,181,235,146,214,864,466,372,145,1041,	0,11808,19743,28185,29480,30083,30414,32003,33272,34775,36644,36931,38089,38641,39074,39280,
chr2L	322955	327951	Plc21C-RG	0	+	318027	345448	0	16	455,378,147,138,134,186,198,181,235,146,214,864,466,372,145,1041,	0,11808,19743,28185,29480,30083,30414,32003,33272,34775,36644,36931,38089,38641,39074,39280,
chr2L	333755	344939	Plc21C-RG	0	+	318027	345448	0	16	455,378,147,138,134,186,198,181,235,146,214,864,466,372,145,1041,	0,11808,19743,28185,29480,30083,30414,32003,33272,34775,36644,36931,38089,38641,39074,39280,
chr2L	312789	322710	Plc21C-RB	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1327,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33842,34355,34809,35015,
chr2L	328436	330685	Plc21C-RB	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1327,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33842,34355,34809,35015,
chr2L	330985	333555	Plc21C-RB	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1327,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33842,34355,34809,35015,
chr2L	345059	346541	Plc21C-RB	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1327,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33842,34355,34809,35015,
chr2L	310199	312635	Plc21C-RB	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1327,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33842,34355,34809,35015,
chr2L	322955	327951	Plc21C-RB	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1327,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33842,34355,34809,35015,
chr2L	333755	344939	Plc21C-RB	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,448,393,145,1327,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33842,34355,34809,35015,
chr2L	312789	322710	Plc21C-RD	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,466,393,145,2713,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33824,34355,34809,35015,
chr2L	328436	330685	Plc21C-RD	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,466,393,145,2713,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33824,34355,34809,35015,
chr2L	330985	333555	Plc21C-RD	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,466,393,145,2713,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33824,34355,34809,35015,
chr2L	345059	346549	Plc21C-RD	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,466,393,145,2713,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33824,34355,34809,35015,
chr2L	310199	312635	Plc21C-RD	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,466,393,145,2713,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33824,34355,34809,35015,
chr2L	322955	327951	Plc21C-RD	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,466,393,145,2713,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33824,34355,34809,35015,
chr2L	333755	344939	Plc21C-RD	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,466,393,145,2713,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33824,34355,34809,35015,
chr2L	312789	322710	Plc21C-RH	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,451,372,145,1041,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33839,34376,34809,35015,
chr2L	328436	330685	Plc21C-RH	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,451,372,145,1041,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33839,34376,34809,35015,
chr2L	330985	333555	Plc21C-RH	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,451,372,145,1041,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33839,34376,34809,35015,
chr2L	345059	346255	Plc21C-RH	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,451,372,145,1041,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33839,34376,34809,35015,
chr2L	310199	312635	Plc21C-RH	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,451,372,145,1041,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33839,34376,34809,35015,
chr2L	322955	327951	Plc21C-RH	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,451,372,145,1041,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33839,34376,34809,35015,
chr2L	333755	344939	Plc21C-RH	0	+	318027	345448	0	17	406,378,147,138,134,186,198,183,181,235,146,214,864,451,372,145,1041,	0,7543,15478,23920,25215,25818,26149,26816,27738,29007,30510,32379,32666,33839,34376,34809,35015,
chr2L	318361	319259	CG11912-RA	0	-	318417	319233	0	1	898,	0,
chr2L	320278	321248	CG11911-RA	0	-	320387	321221	0	1	970,	0,
chr2L	322100	322710	CG33127-RA	0	+	322130	322985	0	1	991,	0,
chr2L	322955	323091	CG33127-RA	0	+	322130	322985	0	1	991,	0,
chr2L	328436	329761	CG43755-RD	0	-	325870	329625	0	2	540,1169,	0,3071,
chr2L	325521	327951	CG43755-RD	0	-	325870	329625	0	2	540,1169,	0,3071,
chr2L	328436	329761	CG43755-RB	0	-	327573	329622	0	1	2333,	0,
chr2L	327428	327951	CG43755-RB	0	-	327573	329622	0	1	2333,	0,
chr2L	329909	330685	CG31921-RA	0	-	329990	332132	0	1	2426,	0,
chr2L	330985	332335	CG31921-RA	0	-	329990	332132	0	1	2426,	0,
chr2L	355973	356999	Ent1-RB	0	-	355917	357686	0	5	748,471,301,344,59,	0,802,1326,1858,2251,
chr2L	355973	356999	Ent1-RA	0	-	355917	357686	0	4	748,471,301,452,	0,802,1326,1858,
chr2L	355973	356999	Ent1-RC	0	-	355917	357686	0	5	748,471,301,326,59,	0,802,1326,1858,2251,
chr2L	384822	387439	al-RA	0	+	384550	387270	0	5	370,384,46,269,737,	0,6399,7589,8196,8591,
chr2L	378111	384413	al-RA	0	+	384550	387270	0	5	370,384,46,269,737,	0,6399,7589,8196,8591,
chr2L	396594	402198	CG4213-RA	0	-	396733	401663	0	5	2272,609,145,218,1192,	0,3253,3928,4130,4412,
chr2L	396594	402054	CG4213-RB	0	-	396733	401663	0	5	2272,609,145,218,1048,	0,3253,3928,4130,4412,
chr2L	404284	406466	Polr1B-RA	0	+	404383	407894	0	3	189,1500,1875,	0,251,1810,
chr2L	414478	414777	AP-2alpha-RA	0	-	409387	413459	0	9	1436,205,284,934,590,456,212,259,335,	0,1502,1760,2097,3099,3752,4417,5366,6413,
chr2L	409138	410185	AP-2alpha-RA	0	-	409387	413459	0	9	1436,205,284,934,590,456,212,259,335,	0,1502,1760,2097,3099,3752,4417,5366,6413,
chr2L	409138	410185	AP-2alpha-RB	0	-	409387	412824	0	8	590,205,284,934,590,456,212,161,	0,656,914,1251,2253,2906,3571,3849,
chr2L	415066	417441	ebi-RA	0	+	415388	417634	0	3	380,1199,1748,	0,445,1722,
chr2L	419064	419652	CG13690-RA	0	-	418556	419600	0	1	1219,	0,
chr2L	419951	420395	RpLP1-RB	0	+	420074	420558	0	2	195,573,	0,340,
chr2L	419951	420395	RpLP1-RA	0	+	420074	420558	0	2	195,406,	0,340,
chr2L	421891	422489	CG13692-RA	0	+	421799	422435	0	2	418,247,	0,472,
chr2L	422872	423470	BBS8-RA	0	+	423451	425291	0	4	973,848,189,249,	0,1043,1951,2200,
chr2L	424048	425321	BBS8-RA	0	+	423451	425291	0	4	973,848,189,249,	0,1043,1951,2200,
chr2L	431226	431581	ex-RB	0	+	438424	447249	0	6	673,137,146,80,3358,2060,	0,7153,7355,11855,11999,15415,
chr2L	431697	432903	ex-RB	0	+	438424	447249	0	6	673,137,146,80,3358,2060,	0,7153,7355,11855,11999,15415,
chr2L	438154	439949	ex-RB	0	+	438424	447249	0	6	673,137,146,80,3358,2060,	0,7153,7355,11855,11999,15415,
chr2L	440222	447751	ex-RB	0	+	438424	447249	0	6	673,137,146,80,3358,2060,	0,7153,7355,11855,11999,15415,
chr2L	431226	431581	ex-RA	0	+	438424	447249	0	6	891,137,146,80,3358,2060,	0,7153,7355,11855,11999,15415,
chr2L	431697	432903	ex-RA	0	+	438424	447249	0	6	891,137,146,80,3358,2060,	0,7153,7355,11855,11999,15415,
chr2L	438154	439949	ex-RA	0	+	438424	447249	0	6	891,137,146,80,3358,2060,	0,7153,7355,11855,11999,15415,
chr2L	440222	447751	ex-RA	0	+	438424	447249	0	6	891,137,146,80,3358,2060,	0,7153,7355,11855,11999,15415,
chr2L	449012	450898	crq-RA	0	-	449020	450794	0	5	917,91,1106,213,448,	0,976,1181,2412,4323,
chr2L	451706	453024	crq-RA	0	-	449020	450794	0	5	917,91,1106,213,448,	0,976,1181,2412,4323,
chr2L	449012	450898	crq-RE	0	-	449020	450794	0	6	917,91,1106,213,160,227,	0,976,1181,2412,4323,4544,
chr2L	451706	453024	crq-RE	0	-	449020	450794	0	6	917,91,1106,213,160,227,	0,976,1181,2412,4323,4544,
chr2L	449012	450898	crq-RB	0	-	449020	450794	0	6	455,91,1106,213,160,38,	0,514,719,1950,3861,4271,
chr2L	451706	453024	crq-RB	0	-	449020	450794	0	6	455,91,1106,213,160,38,	0,514,719,1950,3861,4271,
chr2L	449012	450898	crq-RC	0	-	449020	450794	0	5	455,91,1106,213,73,	0,514,719,1950,2514,
chr2L	449012	450898	crq-RD	0	-	449020	450794	0	5	455,91,1106,213,176,	0,514,719,1950,3861,
chr2L	451706	452752	crq-RD	0	-	449020	450794	0	5	455,91,1106,213,176,	0,514,719,1950,3861,
chr2L	453107	454654	shv-RA	0	+	453261	454385	0	2	1163,325,	0,1222,
chr2L	455530	457026	CG4133-RA	0	+	455800	458390	0	7	297,138,180,191,542,163,1118,	0,555,758,1008,1266,1869,2097,
chr2L	455530	457026	CG4133-RB	0	+	455800	458390	0	8	297,138,180,191,101,366,163,1118,	0,555,758,1008,1266,1442,1869,2097,
chr2L	455530	457026	CG4133-RC	0	+	455800	458125	0	7	297,138,180,191,542,163,1131,	0,555,758,1008,1266,1869,2084,
